"model_ewsnet.no_trans_prob","model_ewsnet.smooth_trans_prob","model_ewsnet.critical_trans_prob"
0.0724537298083305,0.232002317905426,0.695544064044952
0.0666283741593361,0.234162479639053,0.699209272861481
0.0622564665973186,0.225431382656097,0.712312161922455
0.0410483106970787,0.256642132997513,0.702309548854828
0.0390847623348236,0.256009459495544,0.70490574836731
0.0236586611717939,0.251168936491013,0.725172400474548
0.0320839732885361,0.254956215620041,0.712959885597229
0.0207744315266609,0.263614028692245,0.715611577033997
0.0133441844955087,0.274104952812195,0.71255087852478
0.0398426614701748,0.279516726732254,0.680640637874603
0.00930888019502163,0.293604224920273,0.697086870670319
0.0258227493613958,0.289305031299591,0.684872269630432
0.0278610941022635,0.300995945930481,0.671143054962158
0.010503982193768,0.316004902124405,0.67349112033844
0.0197321251034737,0.334328770637512,0.645939111709595
0.704564154148102,0.259062111377716,0.0363738164305687
0.681252360343933,0.299986392259598,0.0187612026929855
0.622666120529175,0.358692586421967,0.0186413489282131
0.530940532684326,0.426966398954391,0.0420931354165077
0.467866480350494,0.50292181968689,0.0292116515338421
0.547238349914551,0.421233892440796,0.031527791172266
0.640101850032806,0.303417593240738,0.0564806163311005
0.672100126743317,0.234795525670052,0.0931043028831482
0.644665777683258,0.1871357858181,0.168198466300964
0.609015166759491,0.146904334425926,0.24408058822155
0.57188218832016,0.12198544293642,0.306132286787033
0.508506059646606,0.116572439670563,0.374921530485153
0.425420761108398,0.113841965794563,0.460737258195877
0.355567693710327,0.119794100522995,0.524638116359711
0.31028738617897,0.113504149019718,0.576208472251892
0.25156757235527,0.121494837105274,0.626937568187714
0.191730037331581,0.137469679117203,0.670800268650055
0.155276075005531,0.142843157052994,0.701880872249603
0.144307389855385,0.145055279135704,0.710637271404266
0.0919857621192932,0.175637111067772,0.732377171516418
0.0709703341126442,0.167404219508171,0.761625468730927
0.0605227798223495,0.209584921598434,0.729892253875732
0.0695694983005524,0.203260838985443,0.727169632911682
0.0562530867755413,0.217883601784706,0.725863337516785
0.0298615247011185,0.22876650094986,0.741371929645538
0.0261952262371778,0.256511628627777,0.7172931432724
0.0211273860186338,0.252896279096603,0.725976347923279
0.0273132603615522,0.261817842721939,0.710868895053864
0.0370550528168678,0.281875759363174,0.681069195270538
0.0322555936872959,0.290111154317856,0.677633225917816
0.0245800949633121,0.303884387016296,0.671535551548004
0.016261138021946,0.339405983686447,0.644332885742188
