"time","smap_J"
696,0.951835835186856
697,0.951632523376614
698,0.952300740518083
699,0.952435960621665
700,0.950997496052784
701,0.948653266262247
702,0.947752305318593
703,0.948967438206866
704,0.950467250972185
705,0.951396174322396
706,0.948853784540898
707,0.951280265937022
708,0.944784027444251
709,0.947978328592826
710,0.948205226920296
711,0.950067976326383
712,0.949975888508477
713,0.949180148053781
714,0.947977286025204
715,0.950919915084795
716,0.948440661776719
717,0.947944770243679
718,0.95146194613616
719,0.953136508836758
720,0.948121813390247
721,0.951028568583882
722,0.949365494545102
723,0.94965312567656
724,0.948070379716242
725,0.950695986660456
726,0.950099592875446
727,0.94794162077005
728,0.948953364248914
729,0.948546638288613
730,0.951096478791864
731,0.947797706240416
732,0.946766870396963
733,0.949478059818544
734,0.948682446462474
735,0.950477983873317
736,0.949572150439869
737,0.948224890560916
738,0.949096994446165
739,0.9517529432163
740,0.953874193269722
741,0.950553367095968
742,0.951750561488305
743,0.950486572078861
744,0.954587141715369
745,0.951255090663699
746,0.955718633328883
747,0.953941954260463
748,0.952426567529972
749,0.954383782474837
750,0.953560987959865
751,0.952046561982942
752,0.952358654024321
753,0.951034518274749
754,0.948709203126432
755,0.952891688438067
756,0.947534664067329
757,0.952919729353761
758,0.953982541202815
759,0.95396657641613
760,0.953959729590327
761,0.952512259312966
762,0.953325633548283
763,0.9495868616894
764,0.949621028138389
765,0.950877034463055
766,0.95102667130956
767,0.950229562360379
768,0.949910477723416
769,0.951084141661694
770,0.950545944723868
771,0.94796679483185
772,0.950022556510093
773,0.95062082291537
774,0.95183659246921
775,0.949228568229438
776,0.95502353897062
777,0.951405007640639
778,0.951099023514444
779,0.949969173376026
780,0.951036327715691
781,0.951834116598071
782,0.952564537767079
783,0.952489714615375
784,0.950138939765748
785,0.956337313448473
786,0.955354102613005
787,0.955658866249351
788,0.954276325465265
789,0.950688683682344
790,0.955829672130339
791,0.95057618303263
792,0.951120590169452
793,0.94877747845171
794,0.954687884267119
795,0.954729891977134
796,0.954502150817548
797,0.95368278660334
798,0.955470920612713
799,0.954217765053325
800,0.959611912857348
801,0.958290637620636
802,0.956935939463346
803,0.957457969996619
804,0.957688087769602
805,0.957717590214459
806,0.956563525874662
807,0.957251060803116
808,0.959351759552657
809,0.957824835781907
810,0.959910558257461
811,0.959373127145336
812,0.961250485383801
813,0.95672525836847
814,0.953931750762608
815,0.957989631625342
816,0.95813081808441
817,0.958158668642958
818,0.95576366213135
819,0.959012213469326
820,0.957592740954984
821,0.956602922263599
822,0.956961448046823
823,0.957853922623348
824,0.95984199287819
825,0.959562426204852
826,0.958981966129984
827,0.957861643994531
828,0.958808988440512
829,0.960041006999106
830,0.958696136813666
831,0.95834349804223
832,0.957713907382834
833,0.956814370311791
834,0.958972124730409
835,0.957549804546356
836,0.958408340930313
837,0.955127854466473
838,0.958786730700161
839,0.957794231566825
840,0.956603510906665
841,0.955699807583107
842,0.957474728211187
843,0.957702226264413
844,0.957705677468007
845,0.957970924604449
846,0.957772522119569
847,0.957268101500248
848,0.956790600885948
849,0.955997934449809
850,0.95464174721708
851,0.953229104510624
852,0.953750845749515
853,0.954141584373474
854,0.95471867028986
855,0.95324161787046
856,0.955230616330114
857,0.952059940514982
858,0.953496419089894
859,0.951687158728591
860,0.948556303822492
861,0.94540200150036
862,0.950783409566173
863,0.950950389508615
864,0.950187009159428
865,0.950371390841706
866,0.954445837492064
867,0.951484516946584
868,0.94979366461489
869,0.952129939961504
870,0.95170768953084
871,0.954162816977869
872,0.955681921635074
873,0.953710653324516
874,0.954944624035328
875,0.955392730820069
876,0.954190251549024
877,0.954885170028078
878,0.955595238312587
879,0.955248656645805
880,0.954461248720638
881,0.953165741641017
882,0.954140310432892
883,0.955065408814452
884,0.955098765739841
885,0.953674028230166
886,0.952870605963185
887,0.953542310455421
888,0.955244642416165
889,0.954741733556191
890,0.955341725049146
891,0.955656932535763
892,0.955006853292243
893,0.955436278699179
894,0.956574316025868
895,0.95596604375232
896,0.956769130228048
897,0.956070973602268
898,0.955803432000091
899,0.956117986123511
900,0.956463370858033
901,0.956655167039584
902,0.95615172654614
903,0.956481968154309
904,0.95601996684408
905,0.954230661836077
906,0.95273573767842
907,0.953075446443757
908,0.954645721707491
909,0.9558417334265
910,0.954802225493162
911,0.954652611150322
912,0.955219586541147
913,0.955009418621545
914,0.953627067042946
915,0.953517600297392
916,0.953719160757421
917,0.953077329209984
918,0.953676884244956
919,0.953016323795158
920,0.953206475404096
921,0.95414913393847
922,0.951804546106301
923,0.951815422893926
924,0.953296236924368
925,0.95265071559031
926,0.952449539795225
927,0.952320656454713
928,0.953061874114604
929,0.95047793589846
930,0.953086289946273
931,0.953598548755812
932,0.955164788134569
933,0.954331376147114
934,0.954251770957641
935,0.953873654119337
936,0.955089173604471
937,0.955005559264707
938,0.955023949565524
939,0.956256788090862
940,0.95685726387587
941,0.957886598449426
942,0.957279540670642
943,0.951482518127773
944,0.959193779061155
945,0.95558616216222
946,0.956471155801911
947,0.954591706344773
948,0.955915563327229
949,0.956309531720107
950,0.957432559184663
