"time","meanAR","maxAR","meanSD","maxSD","eigenMAF","mafAR","mafSD","pcaAR","pcaSD","eigenCOV","maxCOV","mutINFO"
510,0.51714398311371,0.94613749030634,35.6215724359273,91.2777862991617,-0.0242562507774798,0.950391742455259,0.988027705557219,0.642221923824772,1.48116514727819,2.19385019351162,0.442156441491157,0.634559124848158
511,0.517730077106201,0.948466583516249,35.892579864932,92.0324091246286,-0.0242883377367387,0.952482358553156,0.98782690974142,0.646371707574459,1.48335817208425,2.20035146668911,0.445733054425621,0.628572489871864
512,0.518470614496923,0.948488126607552,35.8953918467835,92.0951312312171,-0.0240601891641052,0.952503139680127,0.988289959356296,0.644916531220405,1.48202361224344,2.19639398724708,0.441432564888098,0.621683543576678
513,0.521941226128425,0.952304799254807,36.1128055264653,92.7070161753608,-0.0242128079892685,0.956633789701121,0.988933888728666,0.649004327228957,1.48102232185865,2.1934271178436,0.437297618173797,0.616293131048029
514,0.52098109721853,0.945996613213661,36.2478537120028,93.0890347509319,-0.024867471210148,0.949709814280331,0.989618915450854,0.649420746115821,1.48296353288598,2.19918083986966,0.441561825138641,0.623871336373628
515,0.521627144702582,0.944761799666817,36.1737701939704,92.8614678948516,-0.0251086849532223,0.947724361440561,0.988519288819795,0.65299893604463,1.48176967505369,2.19564136990871,0.440772340722963,0.622713123034448
516,0.52046837105574,0.946647048123517,36.1588222611916,92.8038031174888,-0.0250628026407699,0.949808769776958,0.98967766502654,0.652494726526825,1.47929889576812,2.18832522302079,0.433199496035553,0.617736364748863
517,0.517698490411142,0.944897576246437,36.2280766274398,93.0025387829313,-0.0246562815671633,0.947287351969816,0.990577073702554,0.653380362190642,1.48201209911936,2.19635986193618,0.440553173243535,0.620437145695019
518,0.518909879022434,0.944865590134069,36.2271406629415,93.0213025306576,-0.0247453907853802,0.948298079281896,0.990200483050226,0.650011101650507,1.48384733869356,2.20180292454796,0.446086891913386,0.631419845220385
519,0.523279361850763,0.946609869959934,36.1656049709179,92.8893851099178,-0.0248147655682666,0.949491134504774,0.991326701978595,0.657557543170391,1.48159880624135,2.19513502265579,0.440426023295326,0.625984428165919
520,0.526039424274182,0.946938449843792,36.3398225555564,93.3914206588563,-0.0247932971877416,0.949809073357019,0.992053207687512,0.660758001143717,1.48455605683745,2.20390668589276,0.447176918208815,0.636587366731712
521,0.523677643073044,0.94629843544214,36.2756605476915,93.1908876467967,-0.024774903313167,0.949383630622076,0.991529087097512,0.656848452871043,1.48462967095793,2.20412525988866,0.447808092348386,0.640820160847976
522,0.53048615126865,0.948913306461555,36.2191711104442,93.0473441266309,-0.024809352192457,0.951573947472724,0.99237410400519,0.667498555500814,1.48399485583848,2.20224073215509,0.446809120123301,0.645606053413199
523,0.531772739456801,0.946334930403503,36.2838720635769,93.2274255546002,-0.0247894995235598,0.949312945823448,0.993304180275005,0.667462962339726,1.48583157972097,2.20769548329611,0.450049822198791,0.661104775051522
524,0.531061088195646,0.945087956621863,36.229872051084,93.0877811673611,-0.0248355319686878,0.947840766362004,0.992729352916092,0.667434075316254,1.48485782210355,2.20480275186209,0.448274954183843,0.646645314051185
525,0.531305125452733,0.946839170793197,36.3336376322885,93.3964800505893,-0.0248381275864894,0.949979877988861,0.992041599852738,0.667340999606077,1.48554432301041,2.20684193562845,0.448850632275578,0.639002094077646
526,0.534751866155826,0.94863026498963,36.4829047138693,93.8473367217688,-0.0248069857096779,0.951413433090676,0.992192168244674,0.672361545357541,1.48600881710209,2.20822220450514,0.448500833845818,0.644351639202751
527,0.535394045597275,0.947315256169998,36.5781783967475,94.1295693659371,-0.0248813003698487,0.950607405270279,0.992582382000224,0.671666297609956,1.4862432622848,2.20891903468696,0.448947942981263,0.640235424944041
528,0.534924539318739,0.947079563115987,36.6282070314877,94.2694560974389,-0.024654033100677,0.950249138961011,0.993256787897765,0.671186252805671,1.48641195582312,2.20942050241392,0.448051704026571,0.644074170050667
529,0.53528376679572,0.945158068331405,36.6723055375814,94.3160305572723,-0.0250967878900615,0.947613722234587,0.993450440930716,0.675846202399335,1.48692144118205,2.21093537224689,0.450380109134792,0.644872841796792
530,0.541492571743585,0.947565246954042,36.8259740861814,94.7170608568983,-0.0252482927713237,0.950046532887736,0.993020337939074,0.680357444007403,1.4891840481903,2.21766912938444,0.454381684954935,0.643345767169995
531,0.546451124685732,0.946576919794598,36.9498426152398,95.049941737039,-0.0252183990734951,0.948815061348146,0.992787967597652,0.684656442286717,1.49085220576192,2.22264029942517,0.456910775978098,0.64122413971354
532,0.547436399695364,0.946844891201865,37.0376486026424,95.314742043559,-0.0250702178071566,0.949703288934858,0.99307440826873,0.68379894806707,1.49231403382963,2.22700117556486,0.460424248776485,0.662530268143127
533,0.547609409542397,0.946205975027943,37.134598820804,95.5929212388976,-0.025009808824763,0.949187323659197,0.993520212280243,0.684007840612593,1.49319285725102,2.22962490894548,0.461760302503668,0.663708970265851
534,0.548686471702307,0.947501785970821,37.191434727915,95.7772190104048,-0.0248901552139808,0.950266865919449,0.994131610812573,0.686362537188542,1.49329578443615,2.22993229981479,0.46034188510897,0.668588996186619
535,0.550856629662937,0.946380850923957,37.3824312811191,96.3079180400734,-0.0249816426799764,0.94882551903381,0.995340624091542,0.689636044866194,1.49524656905435,2.23576230226881,0.462940269274116,0.668305323677743
536,0.550435238308737,0.946501385345563,37.3783660040401,96.297393170593,-0.0249590083002966,0.949165289040915,0.995841459393128,0.688261803796923,1.49362185932784,2.23090625866195,0.458609221750215,0.661547727989998
537,0.55108673832647,0.945795983458571,37.4407551081415,96.4889388064805,-0.0250073786667298,0.948668954869463,0.996350426917305,0.688368155592613,1.49384649434597,2.23157734866974,0.459691716504277,0.6651578015814
538,0.550935210363045,0.946866543624489,37.4324172416243,96.4634051176485,-0.0249702309320458,0.949441070566948,0.996437363129446,0.688532274418614,1.49359677017547,2.23083131187861,0.459071576863875,0.65433614889132
539,0.551951659960875,0.948517111919105,37.4534744503729,96.4628218708733,-0.0250217164445243,0.950982781129895,0.995644317242278,0.689830172809657,1.49539011432704,2.23619159402705,0.465768971175465,0.655179864609324
540,0.55179019805384,0.945158346876289,37.4855793073183,96.5793165233283,-0.0252178825538077,0.948284465366821,0.997639194556806,0.690836146980237,1.49356758664405,2.23074413587373,0.460836474713067,0.650490154834594
541,0.553405504347089,0.944987151965403,37.6812666524218,97.1597699091697,-0.0253089430314735,0.94794025629516,0.998370239029943,0.693247753761446,1.49590582187869,2.23773422793057,0.466737628264413,0.645431958266585
542,0.558676890886187,0.946815367528365,37.9775186839356,97.9953086134159,-0.0258216867724746,0.949525067824764,0.998716632701907,0.699378637292172,1.49793105263524,2.24379743844892,0.470689856343516,0.628618651687986
543,0.556766404569434,0.94642799333854,38.0261328729589,98.1306879202454,-0.0255662954027658,0.949432559735489,0.99872955919497,0.69554130778089,1.4984689541707,2.24540920661343,0.47172053074556,0.631114047602031
544,0.556819512908666,0.945079255101263,38.066818605582,98.245724905053,-0.0254849751023799,0.948055526049685,0.998735609033566,0.694634071933856,1.50067991072161,2.25204019444342,0.478119348921241,0.638161551632289
545,0.557955207439463,0.946332700501638,37.9747214172128,97.9802149303141,-0.0254758568042855,0.949012714675454,0.998649302782769,0.696868856347956,1.49960787139034,2.24882376793586,0.476415250048061,0.634558333930576
546,0.556793800257427,0.944346275677809,37.9696772377151,97.9683175330551,-0.0256496956620416,0.94778755439738,0.998961103940674,0.694070179929791,1.49936743961925,2.24810271899038,0.475768117746496,0.639103345851675
547,0.556324438902827,0.945299918221618,37.934973703472,97.8942148849171,-0.0257001846386724,0.94903096688685,0.999664456756744,0.694749635244941,1.49609496928629,2.23830015712375,0.465500361619354,0.642934557033955
548,0.556115984036199,0.94606344020947,38.1964577601422,98.6649894334567,-0.0254854439422058,0.949071172281512,1.00116305805117,0.696104539809928,1.4983576381048,2.245075611667,0.466427034151734,0.656728231763318
549,0.559464303270161,0.946078443603209,38.3306965105011,99.0406373453167,-0.0254988039207663,0.949072290717755,1.00142356875799,0.699489488617942,1.49952439654237,2.24857341582576,0.468802049832071,0.664426774795811
550,0.559846476857437,0.942914907795848,38.4104983521519,99.2413108486637,-0.0258180598004588,0.946007945294199,1.00104740443024,0.698921172714024,1.50104036790632,2.25312218608434,0.472133072707203,0.664461348920316
551,0.561008045903434,0.945034240203747,38.3875428105544,99.2265843212655,-0.025783198321822,0.947891665102723,1.00283753170888,0.70016637269685,1.49997177866698,2.24991533679738,0.467373391382057,0.661022129072607
552,0.561208430898419,0.944398976401809,38.4506708680598,99.4134676927466,-0.0257642483506306,0.947265308986245,1.00361910143478,0.700806525309041,1.50102457888289,2.25307478641057,0.468539856486557,0.657042124803886
553,0.562909481924505,0.945590954610443,38.5839821651919,99.7812251065709,-0.0257630158050483,0.948370476947184,1.0036517000827,0.703100381415952,1.50238449720735,2.25715917744899,0.4708029495954,0.655106987195474
554,0.558748112075288,0.944327268779569,38.5511100335773,99.6876906315692,-0.0258072139844425,0.947494435641873,1.0022809549466,0.696419171063102,1.50033631484874,2.25100905765389,0.464562627048036,0.655035902611783
555,0.554965948061475,0.942974129079836,38.5155314037183,99.5730550177558,-0.0256449785738616,0.945902694695535,1.00228934364947,0.693005793873837,1.50003921675393,2.25011765179974,0.465059409482513,0.656462765404125
556,0.557310463277673,0.945782413972458,38.3770278240042,99.1536972383884,-0.0258163994204885,0.948044842041655,1.00191254843677,0.697583866696495,1.49801805174865,2.24405808336484,0.464960734069119,0.652370123376292
557,0.563161714752299,0.94789840296183,38.6297399266122,99.8065679790841,-0.0258103096951344,0.949967894372364,0.999959308413046,0.705114287939185,1.50125465235883,2.25376553122903,0.471741382409423,0.65529018676837
558,0.562976807324249,0.945402786203034,38.6814641629996,99.95077934958,-0.0257857367934713,0.948096973010973,0.999108621163642,0.700499451527705,1.50272458197163,2.25818116926182,0.475404992303385,0.6492381297355
559,0.564702274589989,0.946481895037556,38.7549424090583,100.147456237059,-0.0257578169043046,0.949324674337909,0.999339789277059,0.702182170360014,1.50372825330226,2.26119865977946,0.477690297011717,0.657248047766134
560,0.563565123526065,0.942946040543172,38.8092338665366,100.311160821375,-0.0255632834074201,0.945843111132615,1.00164469959898,0.700176942114552,1.5040739994101,2.26223859570148,0.476653187632848,0.661463725077662
561,0.563475906484607,0.943615886601658,38.8299822124128,100.380673668415,-0.0256717125937432,0.94670231342905,1.00216461548491,0.700520651956196,1.50436619126405,2.26311763741831,0.477492917167591,0.662728141991519
562,0.565545133795816,0.94542431608641,38.8586280473975,100.449914507616,-0.0257425621956657,0.948060846183848,1.00257154365157,0.70366293821858,1.50475337403575,2.26428271667198,0.478333460044079,0.670706347868691
563,0.572454428770867,0.947419041281855,39.1271202350064,101.19720816652,-0.0258497425788244,0.94995175784096,1.0018445722082,0.711733326679754,1.50688826942462,2.27071225652954,0.482606662076887,0.676835345053204
564,0.572623704771277,0.94593552746336,39.2166358220715,101.463623613508,-0.025761131858206,0.949123603011395,1.00135616462982,0.707920770753373,1.50862958015796,2.27596321012758,0.487303614356802,0.672086925660619
565,0.574282783742764,0.944831852931124,39.334111463598,101.821853824467,-0.0257493787066972,0.947680884548185,1.0021438547057,0.71110501328538,1.50884028491011,2.27659900536762,0.486424354601854,0.679478771443446
566,0.575329569504996,0.943803330418003,39.4296174425895,102.094134128555,-0.0256880908064548,0.946674226876959,1.00266552098017,0.711865974854771,1.51092606067882,2.28289756083842,0.491622224844452,0.685651349323772
567,0.576499904555453,0.94576020022339,39.4943858061531,102.275088989246,-0.0257363459791211,0.948444236678604,1.00287313135977,0.712410180566475,1.51173929506717,2.28535569625017,0.493110117823188,0.684359395720716
568,0.581604530461578,0.947320704683906,39.5265852248722,102.318929620416,-0.0257722505788626,0.949653914739773,1.00313753053655,0.719676785805965,1.51314978926145,2.28962228474196,0.497068314273035,0.690480003335269
569,0.58345845920163,0.943872093315367,39.5747033376982,102.456796147105,-0.0261888997237805,0.946810848759941,1.00354919290832,0.717048822072049,1.515270438193,2.29604450086161,0.503052528439523,0.69584665031975
570,0.585211977003132,0.945205163505642,39.4884633517342,102.269797675937,-0.0261354238315604,0.948184590748455,1.00304692779448,0.721862222297632,1.51364739545138,2.29112843775674,0.500105104557671,0.693231740631453
571,0.586791155731188,0.947095660394146,39.5682703071533,102.481660301092,-0.0260292296478967,0.949703641611053,1.00361571208572,0.724177178895513,1.51444029331952,2.29352940202973,0.501657039938125,0.693907789150761
572,0.587165543904874,0.947214341754261,39.5469843841798,102.377908741989,-0.0259775460988122,0.949501454609541,1.00257778367408,0.723538216226575,1.51451438168507,2.29375381233092,0.504478582916646,0.691450882415786
573,0.583796965720048,0.941746984312604,39.5165098355112,102.296631603824,-0.0264829185386217,0.944798486464373,1.0047711668048,0.718833962617888,1.51443891970926,2.29352524153014,0.504525178769819,0.692022661906615
574,0.585258333834112,0.941578200142922,39.4299232368677,102.031045472489,-0.0266475501736569,0.944259188121878,1.00447837061179,0.723680078593661,1.51378149740416,2.29153442188317,0.503305925729195,0.699382943592489
575,0.589404766807848,0.941553700294903,39.5742416801664,102.411089692747,-0.0268761200795806,0.944023590507958,1.00474983246192,0.726940311551941,1.51552954141931,2.29682979091461,0.506725356378755,0.699932310480404
576,0.592112787388039,0.944306488627132,39.6443127569905,102.602390516832,-0.0270336470644876,0.947306179420248,1.0059932665981,0.726788920752771,1.5169616908337,2.30117277145703,0.510337486855819,0.696334898608777
577,0.592967571191294,0.943329496355661,39.7762828206139,102.978241542124,-0.0269740099449209,0.946039168759132,1.00680730643495,0.728240110699924,1.51785358176048,2.30387949566312,0.511581886036508,0.702884135849332
578,0.596586963725728,0.944171655945977,39.7479055183083,102.895170092988,-0.0270592038779865,0.947144791209228,1.00837123447477,0.732124327437349,1.51768750435752,2.30337536088296,0.511262593218345,0.700813063574554
579,0.598251337074141,0.942335250680732,39.8596875671519,103.232971715172,-0.0270689516488007,0.945915394436252,1.01018909335217,0.733103786868697,1.5194525019553,2.30873590569822,0.514549233504722,0.711001886003838
580,0.598102390080046,0.943799681444959,39.8608542750877,103.288683104268,-0.0269019543644457,0.94671327872087,1.01011055283335,0.732554428193065,1.51886838773831,2.30696117927079,0.509658641265932,0.706365680099861
581,0.598300857671622,0.944103236134193,40.0479837224154,103.791015843106,-0.0266502643113047,0.946829494099156,1.00888100877362,0.733854603631241,1.52078375178061,2.31278321967992,0.513728539471979,0.713417472688531
582,0.600654505760184,0.943989416761606,40.1221279346286,104.005068958099,-0.0266817318055201,0.947048820158996,1.00952380084741,0.73537775000011,1.52142164772751,2.31472383017389,0.515281985914634,0.729844604869664
583,0.601048215012926,0.945611695936784,40.21048157779,104.22671357677,-0.0267817955160072,0.948340671084967,1.01084658302812,0.733975529675027,1.52302734086994,2.31961228103737,0.519474837410493,0.747191955191522
584,0.600934985950651,0.944947788733683,39.9537979473091,103.484307073702,-0.0266238028238018,0.947859325471323,1.01065890255664,0.735181941882134,1.52198593081251,2.31644117359122,0.517420564761145,0.737660039228289
585,0.596663102218993,0.939185681186731,39.8240099754928,103.122054036735,-0.0274950786613871,0.942618693218974,1.01132114203289,0.730130579369515,1.5208816298293,2.31308093195221,0.515222841156684,0.744012581476613
586,0.597769955946407,0.942373029688833,39.838133616244,103.116436221793,-0.0288270542416377,0.945767143597497,1.01366958364532,0.733484610444349,1.52151909393053,2.31502035319517,0.518216075005844,0.740182160860565
587,0.600845591163611,0.938559975230124,40.0373938176788,103.641379652714,-0.0290559018538181,0.94194555325265,1.01681678376644,0.736251000738737,1.52347347035216,2.32097141486685,0.521623862832852,0.741332569532878
588,0.6014736465096,0.937769772475123,39.972303427429,103.45096085693,-0.0291018226235157,0.941601325154356,1.01660215367406,0.734779361482882,1.52363116782029,2.32145193555342,0.52211928100923,0.740907122244767
589,0.603182376209101,0.938325285548419,40.0303265000661,103.595463305241,-0.0291292667488432,0.942303059639103,1.01653955027265,0.735810768194986,1.52543535456101,2.32695302094468,0.527375009511953,0.747851210233331
590,0.606001403210831,0.937443090529523,40.1221062091117,103.86996266309,-0.0290518439446781,0.941337344519414,1.01620648191129,0.739048121205856,1.52592470377992,2.32844620160582,0.527406048487429,0.753681184527364
591,0.608718480992237,0.937447389744874,40.2690077163195,104.283143698494,-0.029013470039661,0.941543433560129,1.0168481497461,0.741543891605753,1.52885016613847,2.33738283050162,0.534895697668703,0.767406682258077
592,0.612359715337015,0.940254526719165,40.3961783304534,104.599126036244,-0.0290227399472578,0.944144366601991,1.01808975262354,0.744679743766588,1.53107892804812,2.34420268391297,0.540090001905334,0.779956374831928
593,0.612686016298441,0.936118519305798,40.5066850663356,104.924632215525,-0.0294172565711201,0.940532157093998,1.02083325620838,0.744037163794307,1.53186752137695,2.34661810304956,0.5408953359196,0.788311803659675
