"t","value1","value2"
342,0.0111354947061779,0.0111354947061779
343,-0.0272539175087295,-0.0272539175087295
344,-0.217378753990905,-0.217378753990905
345,0.0128647676409844,0.0128647676409844
346,-0.158973448985661,-0.158973448985661
347,-0.0599300435435527,-0.0599300435435527
348,-0.0258597707201172,-0.0258597707201172
349,0.124371632475137,0.124371632475137
350,0.0586496674793649,0.0586496674793649
351,0.0454109770838498,0.0454109770838498
352,0.140615831742324,0.140615831742324
353,-0.0243437324000773,-0.0243437324000773
354,0.0548421657874537,0.0548421657874537
355,0.0982422212687701,0.0982422212687701
356,0.0313891720001109,0.0313891720001109
357,-0.0476165952962094,-0.0476165952962094
358,-0.000656883038654743,-0.000656883038654743
359,-0.0358122991398186,-0.0358122991398186
360,0.0130468408609971,0.0130468408609971
361,-0.11162962820875,-0.11162962820875
362,0.0637105908630005,0.0637105908630005
363,-0.26321223894347,-0.26321223894347
364,0.195437378211283,0.195437378211283
365,0.0102308179674889,0.0102308179674889
366,-0.136461290069327,-0.136461290069327
367,0.0692517214748771,0.0692517214748771
368,-0.107885357735874,-0.107885357735874
369,-0.0533335496802374,-0.0533335496802374
370,0.0134625685240332,0.0134625685240332
371,0.0114643411353636,0.0114643411353636
372,0.195966928164454,0.195966928164454
373,0.108832221897437,0.108832221897437
374,0.0764289046811886,0.0764289046811886
375,0.0369317551956892,0.0369317551956892
376,-0.17265421949326,-0.17265421949326
377,-0.0502084188897728,-0.0502084188897728
378,0.11300807346085,0.11300807346085
379,0.0190063331849805,0.0190063331849805
380,0.0344509170807289,0.0344509170807289
381,-0.160430304054804,-0.160430304054804
382,-0.00857345369703699,-0.00857345369703699
383,-0.056638936014954,-0.056638936014954
384,0.0853477329319469,0.0853477329319469
385,0.0645647324860681,0.0645647324860681
386,0.149565250922548,0.149565250922548
387,-0.0164373971922023,-0.0164373971922023
388,-0.143315420376852,-0.143315420376852
389,-0.151643625256258,-0.151643625256258
390,-0.165722128825494,-0.165722128825494
391,0.0319377656820494,0.0319377656820494
392,0.011636240694252,0.011636240694252
393,-0.123423512081572,-0.123423512081572
394,-0.137581658166338,-0.137581658166338
395,-0.0381526097712104,-0.0381526097712104
396,0.196974607825574,0.196974607825574
397,0.0916124197693153,0.0916124197693153
398,0.0447347014628609,0.0447347014628609
399,-0.092611977718469,-0.092611977718469
400,0.160918944198848,0.160918944198848
401,0.125733564445391,0.125733564445391
402,-0.154325008626171,-0.154325008626171
403,-0.117290862979454,-0.117290862979454
404,0.0539199275873758,0.0539199275873758
405,0.02736752613276,0.02736752613276
406,0.0315763935891231,0.0315763935891231
407,-0.0160924502683598,-0.0160924502683598
408,0.0362276669411496,0.0362276669411496
409,0.0192247416377233,0.0192247416377233
410,-0.129018941274737,-0.129018941274737
411,-0.112367312273778,-0.112367312273778
412,-0.00404260703459836,-0.00404260703459836
413,-0.0978613472446475,-0.0978613472446475
414,-0.0874718784881376,-0.0874718784881376
415,-0.116512329093088,-0.116512329093088
416,0.00600932520628361,0.00600932520628361
417,0.0593384884095164,0.0593384884095164
418,-0.092161698019609,-0.092161698019609
419,0.0369123418543218,0.0369123418543218
420,-0.0280202862141649,-0.0280202862141649
421,-0.0114892981242072,-0.0114892981242072
422,-0.0230629622954066,-0.0230629622954066
423,0.125972053433739,0.125972053433739
424,0.0866476293915221,0.0866476293915221
425,0.304359493878146,0.304359493878146
426,0.117334807435675,0.117334807435675
427,-0.0154684893735934,-0.0154684893735934
428,0.145269262366974,0.145269262366974
429,0.0482121802452504,0.0482121802452504
430,0.0975276494959587,0.0975276494959587
431,0.0471194664120517,0.0471194664120517
432,-0.119533899106989,-0.119533899106989
433,-0.0259220759417618,-0.0259220759417618
434,-0.0937224446995353,-0.0937224446995353
435,0.0188670856744566,0.0188670856744566
436,-0.159346758784545,-0.159346758784545
437,-0.0119412237232465,-0.0119412237232465
438,-0.0683332761640769,-0.0683332761640769
439,0.199052515804291,0.199052515804291
440,0.00659505807439198,0.00659505807439198
441,0.0606273353391094,0.0606273353391094
442,-0.0942416897762004,-0.0942416897762004
443,-0.156417356892111,-0.156417356892111
444,-0.163356232736376,-0.163356232736376
445,0.0425513607219617,0.0425513607219617
446,-0.0677040890837524,-0.0677040890837524
447,0.0750343792253039,0.0750343792253039
448,-0.0606374650110695,-0.0606374650110695
449,-0.119174823169408,-0.119174823169408
450,0.0562499927879486,0.0562499927879486
451,0.0543060478095872,0.0543060478095872
452,-0.127986217104919,-0.127986217104919
453,-0.0352613910761983,-0.0352613910761983
454,0.0408764994061309,0.0408764994061309
455,-0.196606887162211,-0.196606887162211
456,0.0236047955231807,0.0236047955231807
457,-0.0156093541522584,-0.0156093541522584
458,0.211432205784629,0.211432205784629
459,0.0140459434156807,0.0140459434156807
460,0.0162678174745613,0.0162678174745613
461,0.128102618200913,0.128102618200913
462,-0.0639581148671279,-0.0639581148671279
463,-0.0449115729879286,-0.0449115729879286
464,0.0940599217606542,0.0940599217606542
465,-0.106452986333576,-0.106452986333576
466,-0.0910019335313507,-0.0910019335313507
467,0.193747435241228,0.193747435241228
468,-0.0462351014792825,-0.0462351014792825
469,-0.0401884275606721,-0.0401884275606721
470,0.195276596234991,0.195276596234991
471,-0.0277177001519526,-0.0277177001519526
472,0.13788616822244,0.13788616822244
473,-0.0759286040021488,-0.0759286040021488
474,0.0546834528734018,0.0546834528734018
475,-0.0991987283821278,-0.0991987283821278
476,0.041621785203536,0.041621785203536
477,0.0606745842118438,0.0606745842118438
478,-0.161685951341402,-0.161685951341402
479,0.0554378949459834,0.0554378949459834
480,-0.0162635249117276,-0.0162635249117276
481,0.00669712902540643,0.00669712902540643
482,0.0509168523235238,0.0509168523235238
483,-0.141679784490142,-0.141679784490142
484,0.0189531466721689,0.0189531466721689
485,0.072968918230899,0.072968918230899
486,0.25144713018128,0.25144713018128
487,0.0657591486745489,0.0657591486745489
488,-0.0332474225242733,-0.0332474225242733
489,-0.0437869884918571,-0.0437869884918571
490,0.0036165955987464,0.0036165955987464
491,-0.162924871497712,-0.162924871497712
492,-0.136205134110955,-0.136205134110955
493,0.0602616785013145,0.0602616785013145
494,-0.0861979937069061,-0.0861979937069061
495,-0.0323155627069995,-0.0323155627069995
496,-0.112711448353635,-0.112711448353635
497,0.168927053196439,0.168927053196439
498,0.0997326573907372,0.0997326573907372
499,-0.178259843822922,-0.178259843822922
500,-0.0585794891889166,-0.0585794891889166
501,0.135883595157874,0.135883595157874
502,-0.0517599440979216,-0.0517599440979216
503,0.0531429430107061,0.0531429430107061
504,-0.182387588839898,-0.182387588839898
505,0.119497215586164,0.119497215586164
506,-0.0292960372839567,-0.0292960372839567
507,0.106935701350943,0.106935701350943
508,-0.169761485328086,-0.169761485328086
509,0.00731220494752506,0.00731220494752506
510,0.0080903058536175,0.0080903058536175
511,0.183173988612549,0.183173988612549
512,0.104554030557008,0.104554030557008
513,0.466658356106907,0.466658356106907
514,-0.00469057005221275,-0.00469057005221275
515,-0.247045036654971,-0.247045036654971
